	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
hsa-mir-34a	-0.119265933	-0.778475722	0.480951439	-1.832198915	-0.273793208	-1.010034862	0.184255185	-2.201764325	1.203188269	-0.114025121	0.110546588	-1.09585202	-0.157363299	0.795578115	1.161793941	1.296699285	0.103860233	-0.980244512	-0.660170611	-1.244106326	-2.213447357	-0.350904783	0.633150225	-0.765877627	-0.159523983	1.078631919	1.117023801	0.080896068	-0.078180509	1.546045796	-0.614008685	-1.056130013	-0.631837859	0.033137575	-0.76006588	-0.259055951	-2.360314361	0.075488775	-0.843900034	2.36091473	1.247212529	1.183077244	0.524242615	-0.004607991	0.196876487	1.045980803	1.136255999	-1.162171455	-2.303396894	-0.118894015	-0.22839727	-0.76876272	0.527307619	1.204392811	-0.770092787	1.047362796	-1.36438464	0.127124196	-1.950609279	-1.088269703	0.737352747	0.241682715	-1.318826331	0.176139939	0.275468859	0.11505973	0.050823777	-0.498989569	-0.909959382	-0.111151426	1.599511007	-0.134222362	-1.718107698	-0.876070906	0.727397451	-2.571146311	-1.933515139	-1.878082018	-0.235959371	0.231044855	-0.854657318	-1.453241071	0.715476635	-0.227689532	0.12418013	0.071464086	-0.804912176	-0.063962459	0.046276643	-0.054316557	0.583844875	-0.312813349	-0.5367109	-0.950755749	-0.282987969	-0.035292828	-1.560522772	0.138701145	-1.217724467	0.636804546	0.54431188	-0.203477689	0.103054944	-0.240918847	0.683505577	0.075351437	1.538101543	-0.798716879	-1.079757575	-0.752870921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-34b	-0.589716723	-0.73818542	2.094033042	-1.038261382	-0.158971505	0.172638221	0.002294986	-0.764403848	-1.310851297	-1.310851297	-1.310851297	0.137057037	-0.9502039	1.209104208	0.359879734	0.730445308	1.012351034	-1.310851297	0.102028274	0.056523866	-0.961314319	0.149901122	0.668641324	-0.080688806	-0.33186134	1.652682511	1.77806522	1.149051195	-1.310851297	-0.985234881	-0.085047991	-0.625139908	-1.310851297	-1.310851297	0.122846705	-0.210370889	-1.310851297	-0.150706216	-0.008647849	-0.358606825	0.578335508	0.715210333	-1.310851297	1.340662502	1.971886024	0.112309879	4.092077758	-0.249515089	-0.146601257	2.168410734	-1.310851297	1.359399021	0.060773298	2.535856126	-1.310851297	1.033639947	1.214784686	-0.6348987	-0.597747071	-1.310851297	1.365430199	0.278088351	0.783290722	0.19852991	-1.310851297	0.358251556	-0.245199672	-0.595200953	-0.345355162	0.665928417	3.175237075	-1.310851297	-0.219285947	2.373959328	-1.310851297	-1.310851297	-1.310851297	-0.47074421	-0.237619554	-0.535583519	-0.635580411	1.39620502	-0.448368066	-1.310851297	1.147170822	-1.310851297	-0.503805948	-1.310851297	-0.761306223	0.049081171	0.479962125	-0.336521079	-0.134368347	-0.664025851	0.738818945	-1.310851297	0.222115724	0.678160832	-1.310851297	-0.583765944	-1.310851297	0.756883826	-1.310851297	0.230356832	-0.242796587	0.969751514	0.353471554	1.493644391	-0.967952106	-0.389660577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-34c	-0.0166001	-1.238155736	1.187487932	-0.814825187	0.450193331	0.200047587	-1.170228593	-0.697028036	1.651399366	-2.043094151	0.134596008	0.345964243	-0.09417484	0.598287699	-0.745452684	1.176233773	1.026039222	-1.06978377	0.715534918	-1.043518233	-0.369739174	-0.806256733	-0.390743702	0.419047265	-0.109409191	1.945699299	2.063376976	1.036388193	-0.676910848	0.081039603	-1.479005229	-0.665861224	-1.174506376	0.298897098	-0.834547931	-0.216154101	-0.844432773	0.038063795	-0.105029805	-0.560635614	-0.474539806	0.308670238	0.188324357	0.914641795	1.861705872	0.475476861	3.474467559	0.123098457	-0.586016546	-1.048087137	-0.024152683	-1.1679004	-0.531464656	2.986314379	-0.640322756	1.455308557	0.469983835	0.164165123	0.695900228	-2.077191782	0.043514055	-0.28125157	-0.638097266	0.360335286	-0.924008555	0.857264187	-1.238239479	0.657982688	-2.421521609	0.789833451	1.513933731	-2.721390028	0.431696659	-0.941474292	-0.718586319	-0.763513287	-0.210802502	-0.137825949	-1.414704996	1.023749892	-2.328533107	-1.146487525	0.155817742	0.831650982	1.143340357	-2.721390028	0.175219707	-0.014964015	-0.822750811	0.037174891	0.483780599	0.059769458	-0.139961408	1.771429241	1.775469976	-0.279462593	-0.207634462	0.50033264	-0.219041242	-0.420430756	-0.791650884	1.796669139	-0.77744621	1.066875427	1.011621854	0.885637046	1.043060591	0.190606994	-0.11225103	-1.015343534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-361	-0.088323677	-0.100583577	3.090609968	-1.202023754	1.291658819	0.543928764	-0.470610505	-1.532754808	2.818331953	-0.825260663	1.346131888	-0.574266072	1.332616296	-0.122316134	1.765408689	0.094043045	0.198095722	0.523783937	-0.596865574	-0.07811157	-2.07451269	0.272726917	-0.138656494	-1.645107327	-0.335729535	0.677329386	0.608244228	-0.017371021	0.384978511	-0.563793208	1.205100229	-0.011286499	1.189133326	0.182841649	0.143717864	1.190782779	-0.035386914	-1.352921889	-0.606307263	0.86055723	-0.934029518	0.181686931	-0.874250877	0.700864968	0.802894251	0.697698197	0.592394231	-0.112227341	-1.550654871	-0.320542244	0.724081694	-0.166017387	0.467116457	1.361541701	-0.437176333	-0.360399273	0.059303764	-0.860318216	-1.193945055	-0.698435906	0.604308498	-0.462605228	-0.402194815	0.260876498	0.479228463	-0.519512766	-1.075409916	-0.108697829	0.834344879	1.730755777	2.378360843	0.070898699	0.419651234	1.541519849	0.176083572	-2.252283926	-1.65268794	-1.161419462	0.292153346	0.105140729	0.404855872	-0.486651397	2.061319743	-3.375414794	0.685370995	1.629926808	-0.644162552	0.314639019	-0.160184732	-0.616078661	-0.781036282	0.008969532	-1.049374317	-0.400773998	-0.344635709	-0.589098579	-0.655755457	-0.390158079	-0.084250587	-1.121800884	1.190101935	-0.067059629	0.181274342	0.627568004	1.168681294	0.694347514	0.345229635	0.1739585	-1.668065219	-1.349651531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-362	0.411297948	-0.115154845	2.144036298	-0.027212235	1.376608699	1.307748807	-0.28829475	-1.293564761	-1.189303883	-1.071230594	0.372046563	0.164832015	0.953731418	0.152844455	2.115543656	-0.605382387	-0.941402137	0.861987951	-1.58787288	1.156233074	-1.244331488	-1.122382181	-0.967316335	-1.799441918	-0.742054359	-0.329412115	-0.323144414	-1.248464122	-0.725357378	0.054254458	0.074495343	0.560293793	1.408335115	0.836661878	1.956354569	-0.217650865	-0.811909732	-0.851739318	-0.360789541	2.647401971	-0.454114092	0.07846168	-1.240517882	0.127766391	-0.47279082	0.539255443	0.005691655	-0.08131207	-0.24454636	-1.085607766	0.529364206	-1.266715762	0.754232135	0.742323025	-0.691291012	-0.366556867	-1.266480226	-0.154083248	-0.183060478	0.375100293	-0.346642707	-0.828041716	-0.736862773	-0.824938667	0.776171701	-0.810228678	-0.682770032	-2.689329755	0.760908345	-0.098324275	1.105676832	0.68964252	-0.299203526	0.399171308	-1.438365244	-2.060468583	-1.488395618	-1.493227715	-0.642604087	0.040092644	0.582820882	0.583461355	0.316526206	-0.349773	0.723222144	1.046223058	-1.46164525	-0.308357532	-1.332407345	-2.205557125	-0.609464512	-0.006945439	-0.648174672	-0.345652623	-1.197012321	-0.350040636	0.292511333	-0.628062173	1.11605611	-0.525999538	1.859494646	0.113093999	-0.604405798	-1.066739593	1.506974519	-0.013860206	0.783096657	-0.310811579	-0.614573852	-1.846540253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-363	-0.044640278	-0.377699877	2.333998921	2.087831925	0.754818567	-1.418389622	-0.298752259	0.607220441	1.685727833	0.659859396	-0.141688249	1.900716466	-0.250596942	0.145045619	0.029298529	-0.874381364	-0.49411993	-0.069193093	0.26067654	-1.09955427	1.040910071	-0.652953885	0.395313417	0.837596805	2.001235172	1.515680897	0.398742503	0.073597145	0.837028659	-0.875645021	-0.036792906	-1.549969964	-0.704680276	0.337722624	-0.183052686	-0.58430212	0.344207617	1.819044868	1.757691861	0.31739837	-0.835007137	-0.149310031	0.841195918	0.343739201	-0.356856529	0.894888482	0.715648313	-0.842478476	2.133873233	0.165269366	-0.739077634	0.38350097	2.277614621	1.950005394	2.084601317	0.333296905	1.103722991	-0.545487756	0.346164026	-0.511088903	-0.195111709	-0.041918335	-0.17258905	0.920629907	0.842336896	-0.772735888	0.974115256	0.271376533	-1.487756273	-2.401508289	1.449252501	-1.21371508	0.622512079	-1.506666813	-1.275796892	-0.405962552	-0.416110759	-0.201038727	-0.314124337	-0.599505504	-0.182920706	-0.177109422	-1.055075178	-0.916665476	-0.885282958	-1.24949137	-0.650014262	0.065336312	-1.561317837	0.166723899	-0.622517599	0.713567508	-0.437425082	0.603017869	-0.869399423	0.786458962	-0.303724405	-0.941238555	-0.364477703	-0.670492419	0.371238786	-0.346620167	-0.630090673	1.789713791	-0.687668988	-0.162791237	-1.194683053	0.419678925	2.133504675	1.405431795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-365-1	0.619457932	-0.796282925	2.349313419	0.341678414	1.891076661	-0.130228174	0.692658366	0.183707571	3.93563999	-0.307543789	0.374517524	1.076680273	0.081565132	-0.313562946	0.043355459	0.772996531	-0.070040021	-1.085265321	-0.552777147	-0.829800886	-0.832641741	0.436408287	-0.651906593	-0.519602368	-0.398377231	0.848129881	1.152269271	0.670525955	0.726502738	-1.315461826	1.155752466	0.758093894	0.637611698	0.254982259	0.081754623	0.34054566	-2.311999356	0.041905112	-0.653738909	0.734101041	-1.151255949	0.41497056	-0.91591534	-1.510950017	1.278678412	0.410358185	-0.190191021	-1.549590104	0.950754029	0.90790855	0.394011618	0.003845219	0.767309018	2.417629217	-0.679193747	0.097279822	0.64887504	0.390661475	-0.381103093	0.45981374	-0.76222922	-0.521453002	-1.073824359	-0.430198048	-0.333082149	0.023795355	-1.888374685	0.744340283	-0.959556251	0.690234897	2.957050846	0.467972539	0.599604119	-1.979065829	-1.661865147	-2.170602978	-1.640020181	-1.937694398	-1.12125841	1.471826125	0.80117423	-0.595000305	-1.56025348	-1.506463197	0.248774407	0.379642137	0.564906546	-1.800679502	-1.322673731	-0.769880614	1.030538762	0.413153803	0.222690788	-0.102722918	-0.005211515	0.098141208	1.227493336	0.928013476	0.110996718	0.637279086	0.853218114	0.94277407	0.025085933	1.205370517	-0.109756027	0.435736496	-0.071338158	0.093624923	0.961599488	0.165096605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-365-2	0.935812743	-0.576242909	2.219639286	0.382805313	1.870373856	-0.013956227	0.764098701	-0.020822544	3.976060357	-0.502716321	0.141750846	1.105777403	0.003546507	-0.373188852	-0.278629873	1.283547494	0.508291571	-0.392548061	-0.793356228	-0.052498019	-0.939603372	0.758219744	-0.875606571	-0.296725389	0.002203341	0.966546458	1.273585038	0.455054256	0.315679021	-1.062614962	1.150795841	0.582400271	1.120887439	-0.440532985	0.712669445	-0.003094694	-1.848339784	-0.032313717	-1.038301411	0.722261665	-0.948897123	-0.153451255	-1.27814874	-1.245416767	1.374850143	0.464032116	-0.262508709	-0.98301416	1.110660893	0.89890629	-0.029074711	0.206198677	0.375636601	2.286925306	-0.472078572	0.021508578	0.463846907	0.434157206	-0.411146303	0.824687045	-0.289307806	-0.940773616	-1.115175079	-0.874464747	-0.612932245	-0.026155381	-2.102222564	0.418733091	-1.13505336	1.106982272	3.053344109	0.723903085	0.585569307	-1.654462882	-1.30840105	-2.114237767	-1.122599134	-1.895610191	-0.863978712	1.123129929	0.865223823	-0.25790645	0.030334896	0.238742069	-0.021322701	0.45635859	0.388555564	-1.350162863	-0.827355969	-0.453805239	1.372904553	-0.008437569	0.050813648	0.015938575	-0.114270314	0.495493015	1.358060318	0.831961028	0.060429616	0.404516207	0.781598837	1.173771628	-0.12384585	0.646316572	-0.039020786	0.883993795	0.27273358	0.21249579	0.787925329	0.010156173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-369	0.023638402	-0.071667174	0.641520016	-0.798506708	-1.31479351	0.02466123	-0.480222475	-1.518145519	2.117194897	-0.557317244	-0.545917721	-1.120805194	0.340399954	-0.658054651	0.276874743	2.377825791	0.844176459	-0.234414512	-1.225316932	-0.527478414	-0.763857692	0.830005202	-0.567194673	-0.565670379	-1.394227132	0.030502505	0.815100983	0.29830999	0.290537733	0.352950097	-0.045323338	0.349752179	-0.676021958	-1.057122313	-1.157091544	0.849497902	-1.435920103	-0.475630529	0.383863181	-0.07280493	-0.973379331	0.980716007	0.393614906	-1.366018882	0.714139991	1.397619889	1.080182099	-1.083224318	-1.865001626	-0.031075765	0.061917651	-0.426055894	-0.616403663	1.27594025	-0.182413896	0.485476073	0.099762498	0.384405396	0.463486929	-0.747403615	-0.355323571	-0.691908281	-0.138316932	0.059700386	0.170990928	1.898200558	0.197074498	-0.432521242	-0.256951319	-0.069466224	2.428365048	-1.701123793	-0.026008364	-0.40075103	-0.905591346	-1.766612962	-1.579113432	-1.78070055	0.238345296	1.478564362	-0.534505919	-2.438104596	-1.278594822	-0.580939749	1.110121601	-0.928413798	-1.702429298	-1.870366466	-0.791487452	-0.691955596	1.188903205	0.507148547	0.193027993	0.501651975	-0.104829337	0.406096901	1.074727729	0.010963859	-0.200616922	0.426993355	-0.871071406	0.004584433	-0.602340026	-0.578048201	0.173420479	-0.098463787	-0.936103255	0.081273772	0.546669072	-0.864155045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-370	-0.288788285	0.705851168	0.33913679	-0.276835244	-1.97924234	0.203409131	-0.654371171	-1.57396405	2.951545631	-0.684008842	-1.285041237	-1.202133771	-0.003558023	-0.792842032	-0.698888187	0.795847906	0.277537999	0.349676983	-0.906389019	-0.551420264	-0.317074493	1.175184937	-0.17514537	-0.132715544	-1.130665479	2.380906167	0.055479698	1.519951937	0.370533429	1.294062202	1.02766176	0.281300183	-0.128240285	-1.342484848	-1.267727139	1.00588863	-0.423364531	-1.228100518	0.585321059	-0.726643638	-0.277431531	1.250979572	1.257677564	0.720276018	1.995685233	1.209263084	0.357869947	-0.523477279	-0.728740223	-0.70407077	0.514806176	-0.38667974	-1.244403698	0.306895383	0.665556908	-0.705048206	-0.4370668	-0.379028201	0.006748905	-1.714330109	-0.870584413	-2.063821696	1.016894672	1.294811072	0.447043594	0.733065361	-1.259883485	-0.16097575	-0.134603423	3.008416737	2.35365102	-1.301033968	0.521675707	0.777926274	0.444130194	-1.170630904	-0.786875088	-1.088524164	0.903904364	0.343810435	-0.112621862	-0.482078441	-0.906028063	0.024318797	1.319011495	-0.103351271	-0.928029413	-1.311771747	-0.260073813	0.632777809	1.267157296	-0.491431593	-0.708910151	-0.577077973	0.272742277	-1.08438513	1.295541554	-0.679006967	-1.039616164	-0.18688251	-2.009581594	0.230592704	-0.15598196	0.371487478	0.597194045	-0.040188686	0.398608551	0.103047693	-0.000447407	0.269274735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-371	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	1.930563524	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	13.0557191	-0.151837073	2.20253258	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	-0.151837073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-372	0.577253272	-0.395396726	-0.395396726	-0.395396726	0.063112677	0.207642847	-0.395396726	0.18737275	1.300387331	-0.395396726	0.144988676	-0.253037396	-0.395396726	-0.035314342	0.08206152	-0.395396726	-0.395396726	-0.395396726	-0.395396726	-0.395396726	0.31165829	-0.395396726	-0.395396726	0.413282758	-0.395396726	-0.395396726	0.382983478	0.356503024	0.170228459	0.064202308	-0.395396726	0.109747695	-0.395396726	-0.395396726	-0.395396726	-0.395396726	-0.395396726	-0.395396726	0.127947346	-0.395396726	-0.395396726	-0.395396726	-0.395396726	-0.395396726	-0.395396726	-0.395396726	-0.10974869	1.243418992	-0.395396726	-0.395396726	0.035874424	-0.395396726	-0.395396726	0.594014039	-0.395396726	0.314356573	-0.110314446	-0.395396726	0.283962032	-0.395396726	0.437377714	-0.395396726	-0.066691759	0.219159524	-0.084850149	-0.395396726	-0.395396726	0.764934333	-0.395396726	-0.395396726	-0.395396726	-0.395396726	2.124137948	0.586536875	0.191861514	-0.395396726	-0.053990844	9.94315103	0.029645806	4.642411848	-0.395396726	-0.395396726	-0.395396726	0.169576634	-0.395396726	0.341681456	0.199131034	0.136364364	-0.395396726	0.052250919	-0.395396726	-0.395396726	-0.395396726	0.484079934	-0.395396726	0.162861201	0.338589962	-0.395396726	0.011572061	-0.395396726	-0.395396726	-0.395396726	3.081867972	-0.395396726	0.027454934	0.135785263	-0.395396726	-0.395396726	0.677392214	-0.149123199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
