	TCGA.02.0001	TCGA.02.0003	TCGA.02.0007	TCGA.02.0009	TCGA.02.0010	TCGA.02.0011	TCGA.02.0014	TCGA.02.0021	TCGA.02.0024	TCGA.02.0027	TCGA.02.0028	TCGA.02.0033	TCGA.02.0034	TCGA.02.0038	TCGA.02.0043	TCGA.02.0047	TCGA.02.0052	TCGA.02.0054	TCGA.02.0057	TCGA.02.0058	TCGA.02.0060	TCGA.02.0064	TCGA.02.0069	TCGA.02.0071	TCGA.02.0074	TCGA.02.0075	TCGA.02.0080	TCGA.02.0083	TCGA.02.0085	TCGA.02.0086	TCGA.02.0089	TCGA.02.0099	TCGA.02.0102	TCGA.02.0107	TCGA.02.0113	TCGA.02.0114	TCGA.02.0115	TCGA.02.0116	TCGA.02.2466	TCGA.02.2470	TCGA.02.2483	TCGA.02.2485	TCGA.02.2486	TCGA.06.0122	TCGA.06.0124	TCGA.06.0125	TCGA.06.0126	TCGA.06.0128	TCGA.06.0129	TCGA.06.0130	TCGA.06.0133	TCGA.06.0137	TCGA.06.0139	TCGA.06.0140	TCGA.06.0141	TCGA.06.0142	TCGA.06.0143	TCGA.06.0145	TCGA.06.0147	TCGA.06.0155	TCGA.06.0169	TCGA.06.0875	TCGA.06.0876	TCGA.06.0877	TCGA.06.0878	TCGA.06.0879	TCGA.06.0881	TCGA.06.0882	TCGA.06.0939	TCGA.06.1084	TCGA.06.1086	TCGA.06.1087	TCGA.06.1800	TCGA.06.1801	TCGA.06.1802	TCGA.06.1805	TCGA.06.2557	TCGA.06.2558	TCGA.06.2559	TCGA.06.2561	TCGA.06.2562	TCGA.06.2563	TCGA.06.2564	TCGA.06.2565	TCGA.06.2566	TCGA.06.2567	TCGA.06.2569	TCGA.06.2570	TCGA.12.0670	TCGA.12.0820	TCGA.12.0821	TCGA.12.0822	TCGA.12.0826	TCGA.12.0827	TCGA.12.0828	TCGA.12.0829	TCGA.12.1088	TCGA.12.1089	TCGA.12.1090	TCGA.12.1091	TCGA.12.1092	TCGA.12.1093	TCGA.12.1094	TCGA.12.1095	TCGA.12.1096	TCGA.12.1097	TCGA.12.1098	TCGA.12.1099	TCGA.12.1597	TCGA.12.1598	TCGA.12.1599	TCGA.12.1600	TCGA.12.1602	TCGA.12.3644	TCGA.12.3646	TCGA.12.3648	TCGA.12.3649	TCGA.12.3650	TCGA.12.3651	TCGA.12.3652	TCGA.12.3653	TCGA.14.0736	TCGA.14.0783	TCGA.14.0786	TCGA.14.0787	TCGA.14.0789	TCGA.14.0790	TCGA.14.0812	TCGA.14.0813	TCGA.14.0817	TCGA.14.0865	TCGA.14.0866	TCGA.14.0867	TCGA.14.0871	TCGA.14.1034	TCGA.14.1037	TCGA.14.1396	TCGA.14.1401	TCGA.14.1402	TCGA.14.1451	TCGA.14.1452	TCGA.14.1453	TCGA.14.1454	TCGA.14.1455	TCGA.14.1456	TCGA.14.1458	TCGA.14.1459	TCGA.14.1794	TCGA.14.1795	TCGA.14.1821	TCGA.14.1823	TCGA.14.1825	TCGA.14.1827	TCGA.14.1829	TCGA.14.2554	TCGA.14.2555	TCGA.14.3476	TCGA.14.3477	TCGA.14.4157	TCGA.15.1446	TCGA.15.1447	TCGA.15.1449	TCGA.16.0846	TCGA.16.0848	TCGA.16.0849	TCGA.16.0850	TCGA.16.0861	TCGA.16.1045	TCGA.16.1047	TCGA.16.1048	TCGA.16.1055	TCGA.16.1056	TCGA.16.1060	TCGA.16.1062	TCGA.16.1063	TCGA.16.1460	TCGA.19.0955	TCGA.19.0957	TCGA.19.0960	TCGA.19.0962	TCGA.19.0963	TCGA.19.0964	TCGA.19.1385	TCGA.19.1386	TCGA.19.1387	TCGA.19.1388	TCGA.19.1389	TCGA.19.1390	TCGA.19.1392	TCGA.19.1786	TCGA.19.1787	TCGA.19.1788	TCGA.19.1789	TCGA.19.1790	TCGA.19.1791	TCGA.19.2619	TCGA.19.2620	TCGA.19.2621	TCGA.19.2623	TCGA.19.2624	TCGA.19.2625	TCGA.19.2629	TCGA.19.2631	TCGA.19.4068	TCGA.26.1438	TCGA.26.1439	TCGA.26.1440	TCGA.26.1443	TCGA.26.1799	TCGA.27.1830	TCGA.27.1831	TCGA.27.1832	TCGA.27.1833	TCGA.27.1834	TCGA.27.1835	TCGA.27.1836	TCGA.27.1837	TCGA.27.1838	TCGA.27.2518	TCGA.27.2519	TCGA.27.2521	TCGA.27.2523	TCGA.27.2524	TCGA.27.2526	TCGA.27.2527	TCGA.27.2528	TCGA.28.1745	TCGA.28.1746	TCGA.28.1747	TCGA.28.1749	TCGA.28.1750	TCGA.28.1751	TCGA.28.1752	TCGA.28.1753	TCGA.28.1755	TCGA.28.1756	TCGA.28.1757	TCGA.28.1760	TCGA.28.2502	TCGA.28.2506	TCGA.28.2509	TCGA.28.2513	TCGA.28.2514	TCGA.32.1970	TCGA.32.1973	TCGA.32.1976	TCGA.32.1977	TCGA.32.1978	TCGA.32.1982	TCGA.32.1986	TCGA.32.1987	TCGA.32.1991	TCGA.32.2491	TCGA.32.2494	TCGA.32.2495	TCGA.32.2615	TCGA.32.2616	TCGA.32.2632	TCGA.32.2634	TCGA.32.2638	TCGA.32.4208	TCGA.32.4209	TCGA.32.4210	TCGA.32.4211	TCGA.32.4213	TCGA.32.4719	TCGA.41.2571	TCGA.41.2572	TCGA.41.2573	TCGA.41.2575	TCGA.41.3392	TCGA.41.3393	TCGA.41.3915	TCGA.41.4097
hsa-miR-367	0.232838682	-0.350415717	0.586891002	-0.708647803	-0.793008719	-0.59596057	-0.117497012	-0.449715644	-0.112722973	-0.040019919	-0.536804335	0.154755776	0.250283011	0.015253229	-1.141508796	0.150489192	-0.025472245	0.307324142	1.226640976	-0.344824582	-0.859020493	1.52371709	-1.791424233	-0.672953418	0.336703577	-0.617343504	0.061869765	-1.014219126	0.569163768	0.065439295	1.22476385	-1.628372847	0.403656588	0.80353848	-0.34180766	1.376681179	-1.023029486	-0.776754416	-0.585401656	-0.200975213	-0.237419779	-0.296619158	-0.238028396	0.134160336	-0.90249709	-0.111533632	-0.658814814	1.034708526	-0.443274916	0.745196592	1.037210971	-0.706750931	0.254811025	0.991896772	0.04731308	-0.744689263	-0.136019375	0.100827416	-0.220341531	0.462440865	1.370772482	-0.222081452	2.191922623	0.818557133	0.875489885	0.16766683	5.163447537	0.235635172	-0.301683319	1.095710878	-0.614729067	-0.935695862	0.452599586	0.034718785	1.582168326	0.585621757	-0.622350233	-0.296409261	0.350390861	0.964315053	0.27946043	-0.6602076	0.243243087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-368	0.487362501	0.524436148	-1.287108164	1.070707164	-0.7556183	1.959509169	-0.984381338	0.643369749	1.131480274	0.610878518	-1.371636861	-0.469152469	-1.548399388	-0.143037196	-1.563458638	-0.934264561	0.648507074	-1.30538546	0.217404122	-0.425270818	-0.76642548	-0.11880311	-0.117236146	0.583794344	0.802119071	0.984433517	-0.026000686	0.416190486	0.362656477	-0.404674568	-0.030165975	-0.470654855	0.992181386	-0.399167788	-0.117860114	0.533786001	0.732395288	-0.023893075	0.095764756	0.442206568	-0.169193576	-0.807907485	-0.043741462	0.667420914	0.771901351	1.627154143	0.627977612	0.053005884	0.020920179	-0.468829192	-0.205481484	1.633438633	-0.416600327	0.20230279	-0.334542137	0.451971421	-0.383178492	-0.350395226	0.700179276	0.613753934	1.059857472	-0.46516989	-0.137083707	0.008014891	-1.531250786	0.135080717	-1.100384378	0.215942702	0.033988507	-1.541819327	4.436367035	1.756223117	0.435941335	0.010448256	0.092708052	0.333198885	-1.008525306	0.562855818	1.529965854	-0.888178789	-0.934972318	0.878324436	0.263046158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-3p	1.009668728	0.429735534	0.267908522	0.476655618	0.168952735	0.126942698	-0.538903694	-0.362281876	0.100474918	-0.375952024	-0.191788105	0.060630404	-0.672506696	-0.381636959	-0.213456971	-0.238151911	-0.366593408	0.056755538	-0.169890689	-0.109724149	-0.275511521	-0.393291507	0.621418771	-0.054497866	-0.659500318	0.634402915	-0.17185717	-0.18965403	1.454623925	-0.004124835	-0.592786711	0.051986365	0.128482119	-0.635933269	-0.374865819	-0.139798853	-0.313662708	0.476384897	-0.468177693	0.485572136	-0.153349169	-0.321392363	0.616104821	-0.601399893	-0.068028641	-0.280122665	-0.497568916	0.945882857	-0.197347204	1.655553856	0.400877901	-0.277569037	-0.038996331	-0.132067084	-0.362932598	-0.264179655	0.065229466	0.497560323	-0.170810089	-0.421894373	-0.445168001	-0.443751489	-0.467799279	-0.591112547	-0.607333965	-0.010805833	-0.628282601	0.183603579	-0.37122028	-1.632423139	3.299931847	1.428377607	0.143578611	-0.179845106	-0.451911666	-0.283366048	-0.41176722	0.28878842	0.741690915	2.455743076	-0.059572424	-0.498254142	0.75005904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-5p	1.887697904	0.949298341	-0.668381057	0.228831218	-0.623654541	0.814649472	-0.636122307	-0.076990228	0.502157108	0.482911632	-0.663758336	0.190071072	-1.099756684	-0.345717403	-0.737167928	-0.633289314	1.169419512	-0.829089613	0.224108506	0.208022171	-0.283407493	-0.44234957	0.78881123	0.166863357	-0.423042768	1.069265815	-0.608940763	0.528030395	-0.114645557	0.771476711	-0.288592781	-0.226753227	-0.233641745	-0.698042233	0.182640439	0.17065322	1.213890524	-0.356728727	0.373347462	1.350922441	-0.752639438	-0.681686065	0.563114318	-0.61780863	0.220643958	0.007002538	0.195665986	1.162598949	-0.198853905	-0.45831594	0.047944358	0.648070718	0.124315029	-0.181133653	-0.396759886	0.137552478	-0.556100244	-0.048254605	-0.122586119	0.794522104	0.62327517	-0.548758699	-0.242520662	-0.309573393	-1.000910998	0.166003038	-1.302916012	0.606184916	-0.647240998	-1.669235862	2.971095412	-0.156588247	0.474282347	-0.358822657	-0.770700032	-0.497561741	-1.589307232	4.085064828	1.609273345	0.948797366	-0.351830408	1.337095814	1.350353773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-370	-0.453241521	-0.618646488	-1.506705278	-0.23941404	-0.671718151	0.334476172	-0.997633139	0.936933036	1.116272622	-1.277371203	0.088140344	-0.223129394	0.595787199	-0.696938015	-1.105822012	1.354370565	-0.002464119	-0.485161436	-0.005959516	-1.856411627	-1.848616294	1.92219869	-1.360546671	0.123913819	0.832058752	-0.405138257	-2.53824726	-0.348287734	1.758578512	-0.300724527	0.501948914	-1.287354534	0.427677459	1.648890172	2.025457153	-0.508041927	-1.836952766	-1.796139754	-0.944049879	0.581522149	-0.482940991	-0.657460112	1.635288522	0.127931347	0.392625657	-0.699201586	1.476147762	-0.548470924	-2.47135088	1.576593434	1.587048448	-0.267243633	1.226845143	0.33079766	0.311475361	-0.805247511	0.755138952	-0.843191696	-0.920946071	0.429093688	2.029788535	0.370896595	1.836010806	1.345547325	-0.176645966	-0.860476179	2.243462211	-0.417363536	1.290971532	1.865397963	2.358665628	0.501871564	-0.118900756	-0.351450655	0.702018274	0.280953333	-0.828125364	0.144844422	-0.77271003	-0.066369711	-0.189959082	0.329223538	-0.895975563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-371	0.070366476	-0.447318795	-0.674115691	4.505523703	-0.654859453	-0.480523554	-0.408802489	0.696948192	-0.152998643	-0.318303037	0.239065699	-0.006067221	0.392310628	-0.074092469	0.013139078	-0.122724929	-0.403869217	-0.553903147	-0.375972424	-0.548746287	-0.623971233	1.133372978	-0.091086412	-0.394478069	-0.188611477	0.421623672	-0.591901325	-0.541069487	-0.186134223	0.256973313	-0.370264843	0.370304534	-0.62339634	0.875888228	3.084771203	0.040013193	-0.582286158	-0.282878633	-0.277987803	0.375234661	-0.185883499	-0.064996998	0.979525599	0.082587933	-0.328856493	-0.379372464	0.233529491	0.135921643	-0.153044626	1.209670534	-0.035457826	-0.675123566	1.944760143	-0.612208562	0.289286355	-0.415649337	0.189524215	-0.134152152	-0.387358229	0.012214002	0.99860612	-0.214340082	0.987145358	0.245356404	-0.22540747	-0.655606928	0.869605973	-0.616045635	-0.019367557	2.207125781	1.107580332	0.038379186	-0.187665094	-0.760876845	-0.027175841	0.279862678	-0.709119534	-0.036467156	-0.847985634	0.500913424	-0.305602812	0.756061815	0.31217213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-372	0.119493569	-0.38030406	-0.300121654	14.62954514	-0.351295564	-0.268535069	-0.017393501	-0.074159154	0.02903428	0.170985846	0.049962754	0.021295354	0.120035978	-0.251534675	-0.139423654	-0.008434877	-0.184183872	0.47785042	-0.483655651	-0.164694893	-0.558757004	-0.704845171	-0.393912058	0.685396788	-0.159250421	-0.381898229	-0.160373597	-0.699593308	-0.808869971	-0.232686408	-0.412571721	0.388349234	-0.197939168	0.157921854	-0.042766129	-0.025555715	-0.286222903	-0.113374743	-0.445671262	-0.160770139	-0.167809223	-0.178406627	-0.465238488	-0.823555008	-0.84115969	-0.34916351	-0.332016912	2.682447201	-0.526078265	-0.083012553	2.342973876	-0.625597337	0.092824832	-0.149449461	-1.065020814	-0.544925589	-0.43521353	1.711700495	0.356049512	0.414877308	-0.378375948	-0.017088858	0.402217006	0.235878857	-0.217859593	-0.018215004	0.553066991	-0.248019299	-0.326628382	0.798239237	0.237973099	-0.134790641	-0.022225411	-0.281936329	-0.071851755	-0.16360012	0.322797219	-0.302756243	0.39915096	0.417131994	-0.044355204	-0.170758881	0.551833594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-373	-0.58250091	-0.149717475	0.504721945	7.892421181	-0.833545301	0.085745483	-0.707720777	-0.431396632	-0.538265864	-0.279788644	-0.722809448	0.211243908	-0.259573329	2.102537784	-0.638617317	4.301333781	-0.92189033	-0.008015859	0.135323959	0.321215027	-0.330620877	0.453718168	0.20082158	0.119779275	-0.456529725	-0.63281216	-0.950351379	-0.320753934	0.156629061	-0.455236753	1.14201788	-0.432852464	0.002191918	0.838782144	1.691996962	-0.496692803	-0.582584696	-1.085561833	-1.124021896	-0.170187957	-0.549486551	-0.015856842	1.043655735	-0.337953285	-1.35450903	-1.08347718	-1.160890359	0.268043245	-0.560551053	1.400647426	0.178829279	-0.613986046	0.830164146	-0.981924794	0.994101803	-0.929339908	-0.052142117	1.242419865	-0.651783148	-0.438326779	0.223611757	-0.333632075	0.91148856	0.664046665	0.22947006	0.516092654	3.198773947	-0.183950162	0.270959294	1.47119347	-0.408633848	-0.796937348	-0.180408632	-0.305399562	-0.049679779	0.201439686	-0.505397457	-0.530361888	-0.531523863	2.197818754	-0.007811685	-0.295229312	0.640399897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-373*	-2.313188834	-1.983925397	-0.932057686	0.173557549	0.71168073	-1.670924681	-0.370535515	1.240989603	-0.553719759	-0.779944258	3.011799364	1.819138966	0.226880352	-0.797644779	3.736373897	0.664369195	0.263166481	0.31908714	-0.731282267	-2.154172142	-1.32634754	0.190628001	-0.286407816	0.781400018	-0.747990867	-1.636771807	-1.445616063	0.203441466	-2.178219532	0.842140682	-0.168086521	-0.758374319	1.141438329	-1.0126463	0.965036391	1.023980547	-2.231341501	-0.313047223	-0.012545948	-0.433610749	0.77827201	0.182669306	0.228253316	0.55172949	3.278231633	1.450334387	2.355978508	-2.455495875	-1.640203424	-0.181594825	-1.452353903	-0.524384417	2.185942249	1.124199358	3.312665693	-0.781289432	1.411014412	-1.142556512	-0.178145026	0.132889398	-0.19717855	-0.24897616	0.191243852	-0.224947785	0.535428796	-0.136941004	1.36185528	-0.408439186	-0.713124307	-0.096687675	-0.373533265	0.032136203	0.385965269	-0.040389476	-0.14981971	0.294340293	-0.348335098	-0.503034732	0.64388012	-1.017594256	-0.519919722	2.880006876	-0.133486168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-374	0.098879868	0.034036322	0.386020391	0.59872078	1.01706824	1.595444674	1.007859318	0.740541161	-0.054547612	-0.031741127	-0.444282749	-0.505547112	-0.958808521	-0.119868544	-0.430897809	-2.483386715	-0.874042741	1.296991226	0.572225206	2.639171867	1.757370206	-0.987059148	0.662781804	-0.094017962	0.177144924	0.715841308	2.04501253	0.080212074	-0.307240133	-0.018116221	0.082549887	-1.044748947	0.139961594	-0.174610464	-1.042777551	1.07278837	1.742037525	1.582479775	0.712489104	-0.309788426	0.799454324	-0.990148007	-0.421996051	0.247047009	-0.754759515	0.415822765	-0.258626959	1.716907503	1.034735933	-0.038737489	-1.796086097	0.466030085	-2.140644801	-2.015959198	-2.214711566	0.412864954	-1.701506307	-0.80434771	1.174144146	-0.677265175	-1.386338695	-0.05014055	-0.499333481	-0.880349296	0.209688914	0.118829248	-3.694928549	-0.694787103	-0.678836313	-1.189297083	-1.702493143	-0.791670936	0.056059698	-0.09732101	-0.710316576	0.169044031	0.317249991	-0.2620856	0.470006416	0.078200057	-0.155720309	0.177005935	-0.000343053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-375	0.719066693	-0.550958488	0.378762195	-0.522658449	-0.404338618	-0.227904217	-0.676195197	-0.171760029	0.224451541	-1.093294472	-0.291836039	-0.955613686	1.051838976	-0.213885818	-0.126593616	-0.44386182	2.557843522	0.360323614	-0.48460718	0.059048345	-0.311481136	-0.071924412	-0.320836819	-0.093632919	-0.677598065	0.058770113	-0.5202801	-0.032238162	-0.093504808	-0.764005106	0.248622208	0.691729363	-0.574221251	-0.27214989	-0.020103707	-0.46233135	0.040442777	-0.315397138	-0.021826393	-0.206230013	-0.218390596	-0.712583679	0.434944034	-1.037044797	-0.28715451	-0.464299896	-0.327847139	-0.276314867	-0.432828891	0.165432686	1.320179364	-0.467472534	-0.59300568	-0.429145924	-0.438121002	-0.426352683	0.598984413	0.11544888	-0.142785225	0.07292971	0.094283003	0.543465338	0.297997577	-0.19929301	-0.25210931	-0.605500186	1.511619147	-0.246554195	-0.076272666	0.58819608	0.733865924	0.353784838	0.446406805	-0.34915959	-0.019141139	-0.05752679	-0.897432634	-0.260574158	-0.413736198	4.468310733	-0.491036248	-1.13342973	-0.658479242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376a	0.235063913	0.44456947	-1.559563933	0.704868449	-1.140796996	1.813452975	-1.072456854	0.488666592	1.223730196	0.545221327	-1.778581113	-0.408290524	-2.097728407	0.198470565	-2.02057236	-0.01804962	1.053768462	-1.717901722	0.390089211	-0.411376334	-0.864442832	-0.533608962	-0.695207056	0.538790032	0.669249903	1.296721585	-0.757598389	0.4660293	0.496509242	-0.958492221	-0.359387401	-1.157173738	1.044522632	-1.007386038	0.449427669	0.288138397	1.080484378	-0.269937756	0.43218012	0.645134831	-0.120397757	-0.620963189	0.39965478	0.875393782	1.026464443	1.776420688	0.936894252	0.113315389	0.253617185	-0.663925421	-0.003544628	1.549146263	-0.104009554	0.542897996	-0.461210493	0.99898461	-0.669795696	-0.647537846	0.790477926	1.200976471	1.535726674	-0.468730423	0.247832951	0.159681093	-1.815936462	0.15403974	-0.196728396	0.523915553	0.492064288	-1.55296379	3.178916199	1.131908083	0.640564677	0.258157379	0.283177579	0.400229068	-1.092963245	0.884908041	1.300092489	-0.988729155	-0.702055027	0.877935543	0.533848217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
